investor_id,transaction_date,amfi_code,transaction_type,amount_inr,kyc_status
INV002690,2024-01-09,100033,Redemption,240839,Verified
INV002168,2024-01-09,118632,SIP,9383,Verified
INV003544,2024-01-09,118635,SIP,28671,Verified
INV000463,2024-01-09,120844,SIP,451,Verified
INV002958,2024-01-09,118636,Lumpsum,81990,Verified
INV002069,2024-01-09,100025,SIP,50812,Verified
INV000167,2024-01-09,118632,SIP,4859,Verified
INV001579,2024-01-09,120843,SIP,2446,Verified
INV001692,2024-01-09,119599,SIP,4921,Verified
INV004080,2024-01-09,119120,Lumpsum,242739,Verified
INV004957,2024-01-09,102887,SIP,2190,Verified
INV000293,2024-01-09,125497,SIP,17150,Verified
INV000630,2024-01-09,118634,Redemption,364446,Verified
INV001765,2024-01-09,120841,Lumpsum,97105,Verified
INV000578,2024-01-09,101207,Lumpsum,115684,Verified
INV000367,2024-01-09,148567,SIP,6893,Verified
INV002223,2024-01-09,118632,SIP,14814,Verified
INV002520,2024-01-09,120503,Lumpsum,354499,Verified
INV001410,2024-01-09,120507,Lumpsum,204366,Verified
INV003815,2024-01-09,119598,Lumpsum,591598,Verified
INV001701,2024-01-09,102885,Redemption,49289,Verified
INV002950,2024-01-09,101208,Lumpsum,423091,Verified
INV004380,2024-01-09,120507,Redemption,413580,Verified
INV000960,2024-01-09,120506,SIP,808,Verified
INV001259,2024-01-09,120506,Lumpsum,290394,Verified
INV000432,2024-01-09,100016,Lumpsum,208366,Verified
INV002107,2024-01-09,100033,SIP,24487,Verified
INV000313,2024-01-09,119093,Lumpsum,92005,Pending
INV002570,2024-01-09,149323,Lumpsum,497379,Verified
INV004253,2024-01-09,120503,Lumpsum,307911,Verified
INV003787,2024-01-09,118636,SIP,7284,Verified
INV001013,2024-01-09,100025,SIP,10012,Verified
INV001064,2024-01-09,102887,SIP,29058,Verified
INV002584,2024-01-09,119552,SIP,22012,Verified
INV004932,2024-01-09,120841,Lumpsum,352318,Verified
INV004058,2024-01-09,118632,SIP,2250,Verified
INV001480,2024-01-09,148567,SIP,12372,Pending
INV003973,2024-01-09,149322,Redemption,180481,Verified
INV001228,2024-01-09,118632,Redemption,199032,Pending
INV000659,2024-01-09,118636,SIP,409,Verified
INV001006,2024-01-09,120504,SIP,41669,Verified
INV002772,2024-01-09,101207,SIP,4196,Verified
INV004741,2024-01-09,120503,Lumpsum,312903,Verified
INV000129,2024-01-09,148569,Lumpsum,172590,Verified
INV004638,2024-01-09,118636,Lumpsum,429333,Verified
INV004513,2024-01-09,102885,SIP,2476,Verified
INV002739,2024-01-09,125497,SIP,40730,Verified
INV000082,2024-01-09,125497,SIP,2172,Verified
INV000059,2024-01-10,148568,SIP,1764,Verified
INV003485,2024-01-10,148569,Lumpsum,300613,Verified
INV003974,2024-01-10,118636,SIP,14754,Verified
INV004441,2024-01-10,125498,SIP,2935,Verified
INV001455,2024-01-10,100025,SIP,7465,Verified
INV001680,2024-01-10,120841,SIP,9658,Verified
INV003803,2024-01-10,101206,Lumpsum,127751,Verified
INV002379,2024-01-10,119092,SIP,4723,Verified
INV001680,2024-01-10,120503,Lumpsum,449350,Verified
INV004717,2024-01-10,120841,Redemption,278427,Verified
INV004581,2024-01-10,101207,SIP,4666,Verified
INV001398,2024-01-10,100025,SIP,982,Verified
INV002335,2024-01-10,100033,SIP,588,Verified
INV004817,2024-01-10,149322,SIP,2330,Verified
INV004588,2024-01-10,118633,Lumpsum,262725,Verified
INV002790,2024-01-10,102886,Lumpsum,113021,Verified
INV000009,2024-01-10,101207,Lumpsum,221876,Verified
INV001472,2024-01-10,102886,SIP,416,Verified
INV000047,2024-01-10,119094,SIP,14078,Verified
INV004290,2024-01-10,120843,SIP,2094,Verified
INV001778,2024-01-10,120843,SIP,13966,Pending
INV003267,2024-01-10,100016,SIP,8062,Verified
INV001679,2024-01-10,118632,SIP,2146,Verified
INV003581,2024-01-10,102887,Lumpsum,25869,Verified
INV003801,2024-01-10,125497,SIP,8589,Pending
INV000360,2024-01-10,102887,Redemption,370882,Verified
INV002935,2024-01-10,101208,Lumpsum,177507,Verified
INV002416,2024-01-10,148569,Redemption,238540,Pending
INV003321,2024-01-10,119551,SIP,4896,Verified
INV004914,2024-01-10,119598,SIP,9755,Verified
INV004384,2024-01-10,119092,SIP,26601,Verified
INV004763,2024-01-10,102886,SIP,11399,Verified
INV003263,2024-01-10,119094,SIP,51128,Verified
INV004253,2024-01-10,102885,SIP,5617,Verified
INV004958,2024-01-10,118634,SIP,13889,Verified
INV001709,2024-01-10,101206,SIP,2520,Verified
INV001745,2024-01-10,101206,Lumpsum,313454,Verified
INV004775,2024-01-10,125497,SIP,9483,Verified
INV003328,2024-01-10,118632,SIP,14899,Verified
INV001981,2024-01-10,100033,Lumpsum,41523,Verified
INV000752,2024-01-10,100033,Redemption,181748,Verified
INV004514,2024-01-10,102885,SIP,1657,Pending
INV002628,2024-01-10,148568,Lumpsum,348334,Verified
INV004871,2024-01-10,118635,SIP,58929,Verified
INV002070,2024-01-10,100025,SIP,7341,Verified
INV002099,2024-01-10,102885,Lumpsum,197684,Verified
INV002510,2024-01-10,119598,SIP,12400,Verified
INV002679,2024-01-10,101208,SIP,9173,Verified
INV002403,2024-01-10,125497,SIP,1018,Verified
INV003863,2024-01-10,149322,SIP,5867,Verified
INV000056,2024-01-10,120506,SIP,7539,Verified
INV001873,2024-01-10,149323,SIP,1144,Verified
INV001648,2024-01-10,119094,Redemption,364017,Verified
INV004339,2024-01-10,101208,SIP,3544,Pending
INV001547,2024-01-10,120506,Redemption,332505,Verified
INV003312,2024-01-10,118635,SIP,11376,Verified
INV002854,2024-01-10,102886,SIP,1616,Verified
INV004434,2024-01-10,149323,Lumpsum,366713,Verified
INV000881,2024-01-10,120506,SIP,4740,Verified
INV000228,2024-01-10,149322,SIP,9199,Verified
INV004924,2024-01-10,119598,SIP,881,Verified
INV001769,2024-01-10,119095,Lumpsum,422150,Verified
INV003198,2024-01-10,149324,Lumpsum,191311,Verified
INV001765,2024-01-10,125498,Lumpsum,489627,Verified
INV004600,2024-01-10,119095,Redemption,272996,Verified
INV001499,2024-01-10,119120,SIP,5264,Verified
INV004814,2024-01-10,101207,SIP,2133,Verified
INV001885,2024-01-10,101206,Lumpsum,231186,Verified
INV002700,2024-01-10,118632,SIP,1724,Verified
INV000711,2024-01-10,119094,Lumpsum,536709,Verified
INV002552,2024-01-10,119092,SIP,7826,Verified
INV002782,2024-01-10,100016,Lumpsum,346937,Verified
INV001333,2024-01-10,148569,Lumpsum,78411,Pending
INV004431,2024-01-10,119599,Redemption,35842,Verified
INV002471,2024-01-10,119120,Lumpsum,80721,Verified
INV000233,2024-01-10,120841,SIP,2177,Verified
INV004266,2024-01-10,120842,SIP,6545,Verified
INV003385,2024-01-10,118635,SIP,550,Verified
INV002635,2024-01-10,119093,Lumpsum,25827,Verified
INV004038,2024-01-10,118636,Redemption,122534,Verified
INV000682,2024-01-10,118632,Lumpsum,423276,Verified
INV003964,2024-01-10,148567,SIP,43989,Pending
INV004172,2024-01-10,148569,SIP,42093,Verified
INV002831,2024-01-10,100016,Lumpsum,344971,Verified
INV003403,2024-01-11,120841,Redemption,344953,Verified
INV003218,2024-01-11,120504,SIP,45656,Verified
INV001467,2024-01-11,120504,SIP,459,Verified
INV004018,2024-01-11,101208,Redemption,478549,Verified
INV000813,2024-01-11,120844,SIP,20378,Verified
INV002281,2024-01-11,118636,SIP,17267,Verified
INV004749,2024-01-11,119093,SIP,506,Verified
INV003539,2024-01-11,118633,Lumpsum,489498,Verified
INV002495,2024-01-11,118632,SIP,8365,Verified
INV001419,2024-01-11,120506,SIP,1165,Verified
INV001673,2024-01-11,149323,SIP,8715,Verified
INV000263,2024-01-11,100033,SIP,5323,Verified
INV004270,2024-01-11,101206,Lumpsum,52867,Verified
INV003492,2024-01-11,148569,Redemption,350981,Verified
INV000989,2024-01-11,120843,SIP,14264,Pending
INV000755,2024-01-11,118634,Lumpsum,248873,Verified
INV003144,2024-01-11,120844,SIP,7683,Verified
INV004961,2024-01-11,148569,Redemption,366253,Verified
INV004719,2024-01-11,119599,SIP,6744,Verified
INV000142,2024-01-11,149324,Lumpsum,145769,Verified
INV004223,2024-01-11,148569,SIP,412,Pending
INV002140,2024-01-11,118632,SIP,4177,Verified
INV003537,2024-01-11,100033,Lumpsum,131820,Verified
INV001854,2024-01-11,149322,Lumpsum,490229,Verified
INV004135,2024-01-11,149323,SIP,2477,Verified
INV003423,2024-01-11,149324,SIP,6139,Pending
INV004510,2024-01-11,120504,SIP,9343,Verified
INV004344,2024-01-11,148569,Redemption,360347,Verified
INV000532,2024-01-11,101207,Redemption,31942,Verified
INV000214,2024-01-11,120505,SIP,2346,Verified
INV003181,2024-01-11,149324,SIP,5882,Verified
INV003736,2024-01-11,148568,SIP,25566,Verified
INV003742,2024-01-11,119120,SIP,17737,Verified
INV000703,2024-01-11,125498,SIP,7759,Verified
INV004353,2024-01-11,118635,Lumpsum,222986,Verified
INV001106,2024-01-11,125497,SIP,9669,Verified
INV002176,2024-01-11,119092,Lumpsum,400583,Verified
INV001047,2024-01-11,149322,Lumpsum,475917,Verified
INV004388,2024-01-11,102885,Lumpsum,116845,Verified
INV002885,2024-01-11,125497,Lumpsum,45105,Verified
INV000566,2024-01-11,120506,Lumpsum,10380,Verified
INV002131,2024-01-11,120843,SIP,539,Verified
INV002344,2024-01-11,119095,Lumpsum,28178,Verified
INV001863,2024-01-11,120503,Lumpsum,385999,Verified
INV003797,2024-01-11,119552,Lumpsum,208518,Verified
INV003352,2024-01-11,102885,SIP,8444,Verified
INV003229,2024-01-11,119551,Redemption,44755,Verified
INV001744,2024-01-11,119552,SIP,3510,Verified
INV001066,2024-01-11,100033,Lumpsum,205518,Verified
INV000171,2024-01-11,149324,SIP,525,Verified
INV003602,2024-01-11,149322,SIP,501,Verified
INV002545,2024-01-11,120504,Redemption,386932,Verified
INV001865,2024-01-11,149323,SIP,3474,Verified
INV000543,2024-01-11,148568,SIP,16243,Verified
INV000649,2024-01-11,119095,SIP,5468,Verified
INV003683,2024-01-11,119094,SIP,46894,Verified
INV003167,2024-01-11,148568,SIP,7559,Verified
INV003961,2024-01-11,120506,SIP,2361,Verified
INV000360,2024-01-11,120842,SIP,886,Verified
INV002594,2024-01-11,102887,Redemption,346681,Pending
INV002010,2024-01-11,100025,SIP,17634,Verified
INV003168,2024-01-11,149323,SIP,2306,Verified
INV001170,2024-01-11,149323,Redemption,376526,Verified
INV004939,2024-01-11,120504,Lumpsum,567295,Verified
INV000540,2024-01-11,100033,Redemption,370304,Verified
INV002090,2024-01-11,120505,Lumpsum,97909,Verified
INV001205,2024-01-11,119092,Lumpsum,271412,Verified
INV004308,2024-01-11,120505,SIP,2508,Verified
INV002621,2024-01-11,120507,Redemption,65881,Verified
INV000413,2024-01-11,120506,Lumpsum,445536,Verified
INV004363,2024-01-11,149323,Lumpsum,445758,Verified
INV001539,2024-01-12,149323,SIP,4714,Verified
INV000414,2024-01-12,119092,SIP,10281,Verified
INV002716,2024-01-12,119092,SIP,2347,Pending
INV003865,2024-01-12,100025,SIP,463,Verified
INV000813,2024-01-12,120843,SIP,3598,Verified
INV002613,2024-01-12,125497,Lumpsum,53948,Verified
INV002045,2024-01-12,118632,Redemption,118396,Pending
INV003454,2024-01-12,120843,SIP,7944,Verified
INV004850,2024-01-12,119092,SIP,48595,Verified
INV004342,2024-01-12,118635,SIP,2186,Verified
INV001538,2024-01-12,118636,SIP,2181,Verified
INV002401,2024-01-12,125498,SIP,3471,Verified
INV002243,2024-01-12,101207,SIP,599,Verified
INV004544,2024-01-12,101206,Lumpsum,311066,Verified
INV000895,2024-01-12,149324,Lumpsum,441094,Pending
INV004704,2024-01-12,120842,Lumpsum,392506,Verified
INV000220,2024-01-12,125498,SIP,8058,Verified
INV002759,2024-01-12,125498,Lumpsum,394961,Verified
INV003542,2024-01-12,120505,Redemption,360525,Verified
INV001375,2024-01-12,100033,Lumpsum,186485,Verified
INV001983,2024-01-12,119093,SIP,1638,Verified
INV003386,2024-01-12,102885,Lumpsum,289354,Verified
INV003210,2024-01-12,102886,SIP,456,Verified
INV000150,2024-01-12,148567,Lumpsum,77550,Verified
INV000487,2024-01-12,120503,SIP,7304,Verified
INV003160,2024-01-12,119120,Lumpsum,286436,Verified
INV003222,2024-01-12,120842,SIP,3343,Pending
INV000988,2024-01-12,119093,Lumpsum,259605,Verified
INV003860,2024-01-12,119599,Lumpsum,138013,Verified
INV003057,2024-01-12,100016,Redemption,280673,Verified
INV000534,2024-01-12,148567,SIP,7393,Verified
INV004069,2024-01-12,118636,Lumpsum,391259,Verified
INV003733,2024-01-12,119552,SIP,2731,Verified
INV004831,2024-01-12,120504,SIP,13581,Verified
INV000682,2024-01-12,119599,Redemption,374425,Verified
INV001822,2024-01-12,148567,Lumpsum,200359,Verified
INV000840,2024-01-12,120506,Lumpsum,245323,Verified
INV002798,2024-01-12,120503,SIP,41288,Verified
INV004401,2024-01-12,148569,SIP,1676,Verified
INV000631,2024-01-12,119551,Redemption,317359,Verified
INV002786,2024-01-12,118635,SIP,1976,Verified
INV000290,2024-01-12,118634,Redemption,147815,Verified
INV003103,2024-01-12,118633,SIP,2069,Verified
INV000175,2024-01-12,119598,Lumpsum,96132,Verified
INV000522,2024-01-12,118634,SIP,1098,Verified
INV004005,2024-01-12,149324,Redemption,166360,Verified
INV001466,2024-01-12,102887,Lumpsum,309222,Verified
INV003771,2024-01-12,119094,SIP,1816,Verified
INV000175,2024-01-12,120503,SIP,884,Verified
INV003702,2024-01-13,119120,SIP,12766,Verified
INV001418,2024-01-13,119095,Lumpsum,288021,Verified
INV004632,2024-01-13,148569,SIP,537,Verified
INV002681,2024-01-13,119095,SIP,848,Verified
INV001404,2024-01-13,125497,Lumpsum,284280,Verified
INV000808,2024-01-13,120842,SIP,8878,Verified
INV001433,2024-01-13,149324,Lumpsum,308296,Verified
INV000673,2024-01-13,118634,SIP,2086,Verified
INV004739,2024-01-13,102886,Lumpsum,413324,Verified
INV001232,2024-01-13,125498,SIP,2795,Verified
INV004621,2024-01-13,125497,SIP,2699,Verified
INV002986,2024-01-13,120844,SIP,946,Verified
INV003670,2024-01-13,119551,SIP,47799,Pending
INV001717,2024-01-13,102886,Redemption,353014,Verified
INV000683,2024-01-13,120842,SIP,456,Verified
INV002497,2024-01-13,120841,SIP,13159,Verified
INV000701,2024-01-13,125497,SIP,2663,Verified
INV001020,2024-01-13,101206,Lumpsum,223108,Verified
INV004856,2024-01-13,120507,Lumpsum,318735,Verified
INV004328,2024-01-13,100033,SIP,7396,Verified
INV004653,2024-01-13,119093,Redemption,308702,Verified
INV003158,2024-01-13,118633,Redemption,487726,Verified
INV003652,2024-01-13,118634,SIP,545,Verified
INV000977,2024-01-13,120842,SIP,2283,Verified
INV004761,2024-01-13,120507,SIP,2604,Verified
INV002217,2024-01-13,120507,SIP,2031,Verified
INV000415,2024-01-13,119095,Lumpsum,119316,Verified
INV002909,2024-01-13,119552,SIP,2388,Verified
INV002080,2024-01-13,148569,SIP,55735,Pending
INV004292,2024-01-13,120504,Redemption,152985,Verified
INV004534,2024-01-13,120843,SIP,11918,Verified
INV003262,2024-01-13,125497,SIP,5578,Verified
INV002202,2024-01-13,101207,SIP,1991,Verified
INV003146,2024-01-13,100025,Lumpsum,399994,Verified
INV000638,2024-01-13,119551,SIP,6539,Verified
INV003373,2024-01-13,125498,Redemption,443338,Verified
INV002434,2024-01-13,119120,SIP,13191,Verified
INV000552,2024-01-13,102887,Redemption,102052,Verified
INV004230,2024-01-13,102885,Redemption,125315,Verified
INV000223,2024-01-13,120842,SIP,11719,Verified
INV000082,2024-01-13,120504,SIP,3380,Pending
INV000820,2024-01-13,119599,SIP,43813,Verified
INV004959,2024-01-13,118636,Lumpsum,432325,Verified
INV002262,2024-01-13,119598,SIP,3375,Verified
INV002554,2024-01-13,101206,SIP,1047,Verified
INV000599,2024-01-13,100016,SIP,49737,Verified
INV003065,2024-01-13,119093,Lumpsum,425066,Verified
INV003698,2024-01-13,125498,SIP,5091,Verified
INV000327,2024-01-13,120507,SIP,2881,Verified
INV001528,2024-01-13,119599,SIP,40754,Verified
INV004790,2024-01-13,120841,SIP,545,Verified
INV004169,2024-01-13,102885,SIP,48618,Verified
INV003312,2024-01-13,100016,Lumpsum,247986,Verified
INV004223,2024-01-13,120844,Lumpsum,190795,Verified
INV003906,2024-01-13,148568,SIP,1087,Verified
INV003573,2024-01-14,119551,Redemption,280396,Verified
INV000490,2024-01-14,148568,SIP,2309,Verified
INV002746,2024-01-14,118632,SIP,435,Verified
INV000546,2024-01-14,119120,SIP,4842,Verified
INV002942,2024-01-14,120842,SIP,2920,Verified
INV000253,2024-01-14,118632,Lumpsum,380067,Verified
INV002942,2024-01-14,119095,Lumpsum,43056,Verified
INV000854,2024-01-14,118633,SIP,59780,Verified
INV003475,2024-01-14,118633,SIP,401,Verified
INV001246,2024-01-14,119598,SIP,8465,Verified
INV000261,2024-01-14,102885,SIP,9649,Verified
INV004539,2024-01-14,125498,Lumpsum,172640,Verified
INV003620,2024-01-14,125497,SIP,2718,Pending
INV001690,2024-01-14,119093,SIP,20315,Verified
INV002256,2024-01-14,101206,SIP,44525,Verified
INV002142,2024-01-14,120503,Lumpsum,377263,Verified
INV001252,2024-01-14,148569,Redemption,53866,Verified
INV004548,2024-01-14,148568,SIP,55894,Verified
INV002843,2024-01-14,120844,Redemption,130159,Verified
INV001397,2024-01-14,125497,Lumpsum,416815,Verified
INV001926,2024-01-14,102885,SIP,3256,Verified
INV002500,2024-01-14,102885,Lumpsum,276324,Verified
INV004877,2024-01-14,125497,SIP,4003,Verified
INV003399,2024-01-14,101208,Redemption,479186,Verified
INV000908,2024-01-14,120505,SIP,27787,Verified
INV000211,2024-01-14,119095,Lumpsum,171856,Verified
INV000210,2024-01-14,120842,SIP,16400,Verified
INV004495,2024-01-14,118635,Redemption,115605,Verified
INV002911,2024-01-14,120506,Lumpsum,315721,Verified
INV004482,2024-01-14,119120,Lumpsum,261875,Verified
INV003766,2024-01-14,119552,Lumpsum,225256,Verified
INV000189,2024-01-14,119120,SIP,8241,Verified
INV000293,2024-01-14,100033,SIP,25238,Verified
INV001977,2024-01-14,101207,Redemption,340055,Verified
INV003304,2024-01-14,120841,SIP,3545,Verified
INV003951,2024-01-14,125497,SIP,3100,Verified
INV004961,2024-01-14,119092,SIP,5075,Pending
INV003366,2024-01-14,148568,Lumpsum,485715,Verified
INV001806,2024-01-14,149324,SIP,29074,Verified
INV001530,2024-01-14,149324,SIP,4062,Verified
INV003946,2024-01-14,120504,SIP,10932,Pending
INV003810,2024-01-14,102885,Redemption,441808,Verified
INV004030,2024-01-14,120842,Lumpsum,54035,Verified
INV000757,2024-01-14,148567,SIP,9443,Verified
INV000471,2024-01-14,101206,Lumpsum,398977,Verified
INV002714,2024-01-14,120503,Lumpsum,237833,Pending
INV003865,2024-01-14,102887,SIP,3448,Verified
INV001972,2024-01-14,100025,SIP,1125,Verified
INV003208,2024-01-14,119120,SIP,470,Verified
INV002868,2024-01-14,148568,Redemption,257574,Verified
INV004014,2024-01-14,119599,SIP,8772,Verified
INV001852,2024-01-14,120505,SIP,2315,Verified
INV002003,2024-01-14,125498,Redemption,157057,Verified
INV002003,2024-01-14,120503,Redemption,271129,Verified
INV003189,2024-01-14,120503,Lumpsum,82411,Verified
INV001536,2024-01-14,100033,SIP,24928,Verified
INV002187,2024-01-14,102885,Lumpsum,400717,Verified
INV001300,2024-01-14,100016,Lumpsum,453082,Verified
INV003797,2024-01-14,119598,Lumpsum,379407,Verified
INV004924,2024-01-14,100016,SIP,5272,Verified
INV001055,2024-01-14,119092,SIP,1834,Verified
INV001985,2024-01-14,120506,Redemption,25673,Verified
INV001365,2024-01-14,101208,Redemption,392668,Verified
INV000443,2024-01-14,100033,SIP,7828,Verified
INV004593,2024-01-14,125497,Lumpsum,343193,Verified
INV001651,2024-01-14,119551,Redemption,6684,Verified
INV003811,2024-01-14,120843,SIP,54067,Verified
INV000607,2024-01-14,100033,SIP,3331,Verified
INV003354,2024-01-14,120504,SIP,54121,Verified
INV000793,2024-01-14,101206,SIP,6759,Verified
INV004254,2024-01-14,119093,Lumpsum,336976,Verified
INV000786,2024-01-14,101206,SIP,4447,Verified
INV001631,2024-01-15,120844,Lumpsum,138775,Verified
INV004318,2024-01-15,120504,SIP,9085,Verified
INV004378,2024-01-15,118632,SIP,7498,Verified
INV002348,2024-01-15,120842,Redemption,271794,Verified
INV001557,2024-01-15,119120,Lumpsum,11887,Pending
INV002911,2024-01-15,149322,SIP,1736,Verified
INV004319,2024-01-15,102887,SIP,2853,Verified
INV004549,2024-01-15,149323,SIP,2373,Verified
INV001846,2024-01-15,102886,Lumpsum,329051,Verified
INV003604,2024-01-15,120841,SIP,2242,Verified
INV000261,2024-01-15,119552,Redemption,489019,Verified
INV002143,2024-01-15,120844,SIP,2685,Verified
INV002232,2024-01-15,120844,Redemption,261477,Verified
INV002412,2024-01-15,118633,SIP,8181,Verified
INV003420,2024-01-15,118634,SIP,22016,Verified
INV001322,2024-01-15,125497,SIP,1994,Verified
INV002863,2024-01-15,120507,SIP,2630,Verified
INV003732,2024-01-15,120841,SIP,11385,Verified
INV001036,2024-01-15,120506,Lumpsum,344823,Verified
INV002034,2024-01-15,148569,SIP,29964,Verified
INV003739,2024-01-15,118633,Lumpsum,190275,Verified
